leg,symbol,quantity,entry_time,entry_px,exit_time,exit_px,exit_reason,is_short,pnl_points,pnl_rupees
WEEKLY_CE,NIFTY21SEP2320150CE,65,2023-09-15T09:30:00+05:30,114.5,2023-09-15T15:15:00+05:30,127.8,universal_exit_time,False,13.299999999999997,864.4999999999998
WEEKLY_PE,NIFTY21SEP2320100PE,65,2023-09-18T09:30:00+05:30,52.85,2023-09-18T10:10:00+05:30,43.65,opposite_signal,False,-9.200000000000003,-598.0000000000002
WEEKLY_PE,NIFTY21SEP2320150PE,65,2023-09-18T10:15:00+05:30,61.7,2023-09-18T11:20:00+05:30,56.85,opposite_signal,False,-4.850000000000001,-315.2500000000001
WEEKLY_PE,NIFTY21SEP2320150PE,65,2023-09-18T12:10:00+05:30,60.15,2023-09-18T12:25:00+05:30,57.1,opposite_signal,False,-3.049999999999997,-198.24999999999983
WEEKLY_PE,NIFTY21SEP2320150PE,65,2023-09-18T12:50:00+05:30,60.5,2023-09-18T13:05:00+05:30,57.85,opposite_signal,False,-2.6499999999999986,-172.24999999999991
WEEKLY_PE,NIFTY21SEP2320150PE,65,2023-09-18T13:35:00+05:30,60.75,2023-09-18T14:40:00+05:30,59.15,opposite_signal,False,-1.6000000000000014,-104.00000000000009
WEEKLY_PE,NIFTY21SEP2320000PE,65,2023-09-20T09:40:00+05:30,53.35,2023-09-20T13:50:00+05:30,124.85,profit_target,False,71.5,4647.5
WEEKLY_PE,NIFTY21SEP2319850PE,65,2023-09-20T13:50:00+05:30,39.35,2023-09-20T15:15:00+05:30,25.1,universal_exit_time,False,-14.25,-926.25
WEEKLY_PE,NIFTY28SEP2319800PE,65,2023-09-21T09:30:00+05:30,90.9,2023-09-21T15:15:00+05:30,114.8,universal_exit_time,False,23.89999999999999,1553.4999999999995
WEEKLY_PE,NIFTY28SEP2319700PE,65,2023-09-22T09:50:00+05:30,85.3,2023-09-22T10:30:00+05:30,79.9,opposite_signal,False,-5.3999999999999915,-350.99999999999943
WEEKLY_CE,NIFTY28SEP2319800CE,65,2023-09-22T10:55:00+05:30,92.35,2023-09-22T11:05:00+05:30,90.45,opposite_signal,False,-1.8999999999999915,-123.49999999999945
WEEKLY_CE,NIFTY28SEP2319800CE,65,2023-09-22T11:55:00+05:30,97.1,2023-09-22T13:00:00+05:30,87.0,opposite_signal,False,-10.099999999999994,-656.4999999999997
WEEKLY_CE,NIFTY28SEP2319800CE,65,2023-09-22T13:15:00+05:30,92.9,2023-09-22T13:25:00+05:30,71.65,opposite_signal,False,-21.25,-1381.25
WEEKLY_PE,NIFTY28SEP2319700PE,65,2023-09-22T13:35:00+05:30,85.6,2023-09-22T13:45:00+05:30,76.15,opposite_signal,False,-9.449999999999989,-614.2499999999993
WEEKLY_PE,NIFTY28SEP2319600PE,65,2023-09-25T10:00:00+05:30,55.0,2023-09-25T10:40:00+05:30,52.65,opposite_signal,False,-2.3500000000000014,-152.75000000000009
WEEKLY_PE,NIFTY28SEP2319600PE,65,2023-09-25T10:55:00+05:30,57.3,2023-09-25T11:55:00+05:30,45.0,opposite_signal,False,-12.299999999999997,-799.4999999999998
WEEKLY_CE,NIFTY28SEP2319750CE,65,2023-09-25T12:30:00+05:30,80.1,2023-09-25T13:20:00+05:30,63.95,opposite_signal,False,-16.14999999999999,-1049.7499999999995
WEEKLY_CE,NIFTY28SEP2319750CE,65,2023-09-25T13:35:00+05:30,73.35,2023-09-25T13:45:00+05:30,49.6,opposite_signal,False,-23.749999999999993,-1543.7499999999995
WEEKLY_PE,NIFTY28SEP2319650PE,65,2023-09-25T14:05:00+05:30,74.95,2023-09-25T14:35:00+05:30,59.95,opposite_signal,False,-15.0,-975.0
WEEKLY_PE,NIFTY28SEP2319650PE,65,2023-09-26T09:30:00+05:30,57.4,2023-09-26T10:00:00+05:30,44.15,opposite_signal,False,-13.25,-861.25
WEEKLY_CE,NIFTY28SEP2319700CE,65,2023-09-26T10:00:00+05:30,79.55,2023-09-26T10:15:00+05:30,67.7,opposite_signal,False,-11.849999999999994,-770.2499999999997
WEEKLY_PE,NIFTY28SEP2319650PE,65,2023-09-26T10:30:00+05:30,57.9,2023-09-26T11:10:00+05:30,49.4,opposite_signal,False,-8.5,-552.5
WEEKLY_PE,NIFTY28SEP2319650PE,65,2023-09-26T11:15:00+05:30,51.9,2023-09-26T11:30:00+05:30,49.45,opposite_signal,False,-2.4499999999999957,-159.24999999999972
WEEKLY_PE,NIFTY28SEP2319650PE,65,2023-09-26T11:35:00+05:30,51.25,2023-09-26T13:35:00+05:30,47.75,opposite_signal,False,-3.5,-227.5
WEEKLY_PE,NIFTY28SEP2319650PE,65,2023-09-26T14:15:00+05:30,51.65,2023-09-26T14:25:00+05:30,48.0,opposite_signal,False,-3.6499999999999986,-237.24999999999991
WEEKLY_PE,NIFTY28SEP2319600PE,65,2023-09-27T09:30:00+05:30,58.7,2023-09-27T11:40:00+05:30,29.85,opposite_signal,False,-28.85,-1875.25
WEEKLY_CE,NIFTY28SEP2319750CE,65,2023-09-27T13:30:00+05:30,31.2,2023-09-27T13:40:00+05:30,23.3,opposite_signal,False,-7.899999999999999,-513.4999999999999
WEEKLY_CE,NIFTY28SEP2319750CE,65,2023-09-27T13:50:00+05:30,29.0,2023-09-27T14:00:00+05:30,26.3,opposite_signal,False,-2.6999999999999993,-175.49999999999994
WEEKLY_CE,NIFTY28SEP2319700CE,65,2023-09-27T14:05:00+05:30,46.85,2023-09-27T14:15:00+05:30,38.75,opposite_signal,False,-8.100000000000001,-526.5000000000001
WEEKLY_CE,NIFTY28SEP2319750CE,65,2023-09-27T14:40:00+05:30,35.15,2023-09-27T15:15:00+05:30,27.1,universal_exit_time,False,-8.049999999999997,-523.2499999999998
WEEKLY_PE,NIFTY05OCT2319650PE,65,2023-09-28T09:40:00+05:30,86.05,2023-09-28T15:15:00+05:30,157.0,universal_exit_time,False,70.95,4611.75
WEEKLY_CE,NIFTY05OCT2319650CE,65,2023-09-29T11:30:00+05:30,99.35,2023-09-29T15:05:00+05:30,78.55,opposite_signal,False,-20.799999999999997,-1351.9999999999998
WEEKLY_CE,NIFTY05OCT2319550CE,65,2023-10-03T09:40:00+05:30,70.35,2023-10-03T09:55:00+05:30,58.9,opposite_signal,False,-11.449999999999996,-744.2499999999998
WEEKLY_PE,NIFTY05OCT2319500PE,65,2023-10-03T09:45:00+05:30,70.6,2023-10-03T10:20:00+05:30,66.9,opposite_signal,False,-3.6999999999999886,-240.49999999999926
WEEKLY_CE,NIFTY05OCT2319550CE,65,2023-10-03T10:15:00+05:30,62.85,2023-10-03T10:45:00+05:30,55.6,opposite_signal,False,-7.25,-471.25
WEEKLY_PE,NIFTY05OCT2319500PE,65,2023-10-03T10:40:00+05:30,69.8,2023-10-03T10:55:00+05:30,64.8,opposite_signal,False,-5.0,-325.0
WEEKLY_CE,NIFTY05OCT2319550CE,65,2023-10-03T11:20:00+05:30,65.75,2023-10-03T11:50:00+05:30,56.6,opposite_signal,False,-9.149999999999999,-594.7499999999999
WEEKLY_CE,NIFTY05OCT2319550CE,65,2023-10-03T12:15:00+05:30,64.4,2023-10-03T12:35:00+05:30,61.7,opposite_signal,False,-2.700000000000003,-175.50000000000017
WEEKLY_CE,NIFTY05OCT2319550CE,65,2023-10-03T12:40:00+05:30,63.1,2023-10-03T14:10:00+05:30,54.95,opposite_signal,False,-8.149999999999999,-529.7499999999999
WEEKLY_PE,NIFTY05OCT2319350PE,65,2023-10-04T09:40:00+05:30,43.65,2023-10-04T09:50:00+05:30,39.3,opposite_signal,False,-4.350000000000001,-282.7500000000001
WEEKLY_CE,NIFTY05OCT2319450CE,65,2023-10-04T09:45:00+05:30,38.85,2023-10-04T10:00:00+05:30,34.3,opposite_signal,False,-4.550000000000004,-295.7500000000003
WEEKLY_CE,NIFTY05OCT2319450CE,65,2023-10-04T10:20:00+05:30,39.8,2023-10-04T11:30:00+05:30,28.7,opposite_signal,False,-11.099999999999998,-721.4999999999999
WEEKLY_PE,NIFTY05OCT2319350PE,65,2023-10-04T11:45:00+05:30,43.95,2023-10-04T13:20:00+05:30,39.7,opposite_signal,False,-4.25,-276.25
WEEKLY_PE,NIFTY05OCT2319350PE,65,2023-10-04T13:25:00+05:30,42.4,2023-10-04T14:05:00+05:30,32.9,opposite_signal,False,-9.5,-617.5
WEEKLY_CE,NIFTY05OCT2319450CE,65,2023-10-04T14:40:00+05:30,39.0,2023-10-04T15:15:00+05:30,43.65,universal_exit_time,False,4.649999999999999,302.2499999999999
WEEKLY_CE,NIFTY12OCT2319550CE,65,2023-10-05T09:30:00+05:30,102.35,2023-10-05T15:15:00+05:30,103.45,universal_exit_time,False,1.1000000000000085,71.50000000000055
WEEKLY_CE,NIFTY12OCT2319650CE,65,2023-10-06T09:30:00+05:30,72.6,2023-10-06T15:15:00+05:30,91.35,universal_exit_time,False,18.75,1218.75
WEEKLY_CE,NIFTY12OCT2319600CE,65,2023-10-09T09:40:00+05:30,65.9,2023-10-09T12:20:00+05:30,53.65,opposite_signal,False,-12.250000000000007,-796.2500000000005
WEEKLY_PE,NIFTY12OCT2319500PE,65,2023-10-09T12:35:00+05:30,75.85,2023-10-09T13:35:00+05:30,73.4,opposite_signal,False,-2.4499999999999886,-159.24999999999926
WEEKLY_PE,NIFTY12OCT2319500PE,65,2023-10-09T13:50:00+05:30,77.3,2023-10-09T14:30:00+05:30,73.35,opposite_signal,False,-3.950000000000003,-256.75000000000017
WEEKLY_CE,NIFTY12OCT2319600CE,65,2023-10-10T09:30:00+05:30,81.4,2023-10-10T15:15:00+05:30,152.55,universal_exit_time,False,71.15,4624.75
WEEKLY_PE,NIFTY12OCT2319800PE,65,2023-10-11T09:40:00+05:30,54.75,2023-10-11T09:50:00+05:30,51.2,opposite_signal,False,-3.549999999999997,-230.74999999999983
WEEKLY_CE,NIFTY12OCT2319850CE,65,2023-10-11T09:45:00+05:30,48.65,2023-10-11T10:00:00+05:30,44.2,opposite_signal,False,-4.449999999999996,-289.2499999999997
WEEKLY_PE,NIFTY12OCT2319800PE,65,2023-10-11T09:55:00+05:30,55.75,2023-10-11T10:20:00+05:30,50.95,opposite_signal,False,-4.799999999999997,-311.99999999999983
WEEKLY_CE,NIFTY12OCT2319850CE,65,2023-10-11T10:30:00+05:30,47.05,2023-10-11T11:05:00+05:30,42.05,opposite_signal,False,-5.0,-325.0
WEEKLY_PE,NIFTY19OCT2319750PE,65,2023-10-12T09:45:00+05:30,89.1,2023-10-12T10:45:00+05:30,77.0,opposite_signal,False,-12.099999999999994,-786.4999999999997
WEEKLY_PE,NIFTY19OCT2319700PE,65,2023-10-13T09:30:00+05:30,87.0,2023-10-13T14:15:00+05:30,52.7,opposite_signal,False,-34.3,-2229.5
WEEKLY_PE,NIFTY19OCT2319750PE,65,2023-10-13T14:40:00+05:30,78.3,2023-10-13T15:15:00+05:30,98.15,universal_exit_time,False,19.85000000000001,1290.2500000000005
WEEKLY_PE,NIFTY19OCT2319700PE,65,2023-10-16T09:40:00+05:30,76.2,2023-10-16T09:50:00+05:30,69.0,opposite_signal,False,-7.200000000000003,-468.00000000000017
WEEKLY_CE,NIFTY19OCT2319850CE,65,2023-10-17T09:30:00+05:30,60.7,2023-10-17T15:15:00+05:30,47.7,universal_exit_time,False,-13.0,-845.0
WEEKLY_CE,NIFTY19OCT2319850CE,65,2023-10-18T10:00:00+05:30,48.7,2023-10-18T10:35:00+05:30,44.05,opposite_signal,False,-4.650000000000006,-302.25000000000034
WEEKLY_PE,NIFTY19OCT2319750PE,65,2023-10-18T10:45:00+05:30,44.3,2023-10-18T15:05:00+05:30,91.35,profit_target,False,47.05,3058.25
WEEKLY_CE,NIFTY26OCT2319550CE,65,2023-10-19T09:40:00+05:30,115.3,2023-10-19T15:15:00+05:30,145.85,universal_exit_time,False,30.549999999999997,1985.7499999999998
WEEKLY_PE,NIFTY26OCT2319550PE,65,2023-10-20T09:30:00+05:30,96.55,2023-10-20T15:15:00+05:30,108.0,universal_exit_time,False,11.450000000000003,744.2500000000002
WEEKLY_PE,NIFTY26OCT2319500PE,65,2023-10-23T10:05:00+05:30,86.85,2023-10-23T14:50:00+05:30,180.75,profit_target,False,93.9,6103.5
WEEKLY_PE,NIFTY02NOV2318900PE,65,2023-10-26T09:40:00+05:30,122.3,2023-10-26T15:15:00+05:30,132.1,universal_exit_time,False,9.799999999999997,636.9999999999998
WEEKLY_PE,NIFTY02NOV2318950PE,65,2023-10-27T09:40:00+05:30,98.05,2023-10-27T09:50:00+05:30,88.55,opposite_signal,False,-9.5,-617.5
WEEKLY_CE,NIFTY02NOV2319050CE,65,2023-10-27T09:45:00+05:30,106.4,2023-10-27T10:25:00+05:30,97.8,opposite_signal,False,-8.600000000000009,-559.0000000000006
WEEKLY_CE,NIFTY02NOV2319050CE,65,2023-10-27T10:30:00+05:30,106.35,2023-10-27T15:15:00+05:30,117.3,universal_exit_time,False,10.950000000000003,711.7500000000002
WEEKLY_PE,NIFTY02NOV2318950PE,65,2023-10-30T09:30:00+05:30,90.85,2023-10-30T10:25:00+05:30,51.35,opposite_signal,False,-39.49999999999999,-2567.4999999999995
WEEKLY_CE,NIFTY02NOV2319100CE,65,2023-10-30T10:45:00+05:30,102.45,2023-10-30T11:15:00+05:30,91.1,opposite_signal,False,-11.350000000000009,-737.7500000000006
WEEKLY_CE,NIFTY02NOV2319100CE,65,2023-10-30T11:20:00+05:30,100.15,2023-10-30T15:15:00+05:30,122.0,universal_exit_time,False,21.849999999999994,1420.2499999999995
WEEKLY_PE,NIFTY02NOV2319100PE,65,2023-10-31T09:30:00+05:30,68.7,2023-10-31T14:20:00+05:30,45.95,opposite_signal,False,-22.75,-1478.75
WEEKLY_PE,NIFTY02NOV2319050PE,65,2023-11-01T09:45:00+05:30,66.4,2023-11-01T12:25:00+05:30,52.85,opposite_signal,False,-13.550000000000004,-880.7500000000002
WEEKLY_PE,NIFTY02NOV2319000PE,65,2023-11-01T12:30:00+05:30,38.9,2023-11-01T15:15:00+05:30,68.15,universal_exit_time,False,29.250000000000007,1901.2500000000005
WEEKLY_PE,NIFTY09NOV2319150PE,65,2023-11-02T09:40:00+05:30,95.75,2023-11-02T15:15:00+05:30,91.7,universal_exit_time,False,-4.049999999999997,-263.24999999999983
WEEKLY_PE,NIFTY09NOV2319250PE,65,2023-11-03T09:40:00+05:30,74.7,2023-11-03T15:15:00+05:30,90.35,universal_exit_time,False,15.649999999999991,1017.2499999999994
WEEKLY_PE,NIFTY09NOV2319300PE,65,2023-11-06T09:40:00+05:30,50.15,2023-11-06T10:00:00+05:30,47.9,opposite_signal,False,-2.25,-146.25
WEEKLY_CE,NIFTY09NOV2319400CE,65,2023-11-06T10:05:00+05:30,61.0,2023-11-06T10:40:00+05:30,59.0,opposite_signal,False,-2.0,-130.0
WEEKLY_PE,NIFTY09NOV2319300PE,65,2023-11-06T10:50:00+05:30,50.65,2023-11-06T11:45:00+05:30,48.0,opposite_signal,False,-2.6499999999999986,-172.24999999999991
WEEKLY_PE,NIFTY09NOV2319300PE,65,2023-11-06T11:50:00+05:30,49.05,2023-11-06T12:05:00+05:30,47.6,opposite_signal,False,-1.4499999999999957,-94.24999999999972
WEEKLY_CE,NIFTY09NOV2319400CE,65,2023-11-06T14:10:00+05:30,64.8,2023-11-06T15:15:00+05:30,84.4,universal_exit_time,False,19.60000000000001,1274.0000000000005
WEEKLY_PE,NIFTY09NOV2319350PE,65,2023-11-07T09:30:00+05:30,50.4,2023-11-07T10:40:00+05:30,36.2,opposite_signal,False,-14.199999999999996,-922.9999999999998
WEEKLY_PE,NIFTY09NOV2319350PE,65,2023-11-07T10:50:00+05:30,41.85,2023-11-07T11:10:00+05:30,38.9,opposite_signal,False,-2.950000000000003,-191.75000000000017
WEEKLY_PE,NIFTY09NOV2319350PE,65,2023-11-07T11:25:00+05:30,40.6,2023-11-07T13:55:00+05:30,36.85,opposite_signal,False,-3.75,-243.75
WEEKLY_CE,NIFTY09NOV2319450CE,65,2023-11-08T09:35:00+05:30,43.15,2023-11-08T10:30:00+05:30,38.8,opposite_signal,False,-4.350000000000001,-282.7500000000001
WEEKLY_CE,NIFTY09NOV2319450CE,65,2023-11-08T10:40:00+05:30,43.45,2023-11-08T11:00:00+05:30,39.6,opposite_signal,False,-3.8500000000000014,-250.25000000000009
WEEKLY_CE,NIFTY09NOV2319500CE,65,2023-11-08T13:20:00+05:30,27.8,2023-11-08T14:10:00+05:30,20.25,opposite_signal,False,-7.550000000000001,-490.75000000000006
WEEKLY_CE,NIFTY16NOV2319450CE,65,2023-11-09T09:50:00+05:30,110.3,2023-11-09T10:30:00+05:30,100.65,opposite_signal,False,-9.649999999999991,-627.2499999999994
WEEKLY_CE,NIFTY16NOV2319500CE,65,2023-11-09T11:25:00+05:30,84.35,2023-11-09T13:10:00+05:30,82.0,opposite_signal,False,-2.3499999999999943,-152.74999999999963
WEEKLY_PE,NIFTY16NOV2319300PE,65,2023-11-10T09:30:00+05:30,67.1,2023-11-10T12:35:00+05:30,42.35,opposite_signal,False,-24.749999999999993,-1608.7499999999995
WEEKLY_PE,NIFTY16NOV2319350PE,65,2023-11-10T14:15:00+05:30,62.8,2023-11-10T14:55:00+05:30,54.05,opposite_signal,False,-8.75,-568.75
WEEKLY_CE,NIFTY16NOV2319700CE,65,2023-11-15T13:10:00+05:30,27.0,2023-11-15T15:15:00+05:30,34.05,universal_exit_time,False,7.049999999999997,458.24999999999983
WEEKLY_CE,NIFTY23NOV2319700CE,65,2023-11-16T09:35:00+05:30,117.65,2023-11-16T15:15:00+05:30,151.95,universal_exit_time,False,34.29999999999998,2229.499999999999
WEEKLY_PE,NIFTY23NOV2319750PE,65,2023-11-17T09:30:00+05:30,84.25,2023-11-17T10:00:00+05:30,65.9,opposite_signal,False,-18.349999999999994,-1192.7499999999995
WEEKLY_CE,NIFTY23NOV2319800CE,65,2023-11-17T09:55:00+05:30,115.35,2023-11-17T10:15:00+05:30,97.8,opposite_signal,False,-17.549999999999997,-1140.7499999999998
WEEKLY_PE,NIFTY23NOV2319750PE,65,2023-11-17T10:05:00+05:30,70.65,2023-11-17T10:30:00+05:30,64.6,opposite_signal,False,-6.050000000000011,-393.25000000000074
WEEKLY_CE,NIFTY23NOV2319800CE,65,2023-11-17T10:20:00+05:30,106.15,2023-11-17T11:00:00+05:30,102.8,opposite_signal,False,-3.3500000000000085,-217.75000000000057
WEEKLY_PE,NIFTY23NOV2319750PE,65,2023-11-17T11:10:00+05:30,79.4,2023-11-17T15:15:00+05:30,82.9,universal_exit_time,False,3.5,227.5
WEEKLY_PE,NIFTY23NOV2319700PE,65,2023-11-20T09:30:00+05:30,69.55,2023-11-20T10:20:00+05:30,52.8,opposite_signal,False,-16.75,-1088.75
WEEKLY_PE,NIFTY23NOV2319700PE,65,2023-11-20T11:05:00+05:30,69.05,2023-11-20T15:15:00+05:30,72.65,universal_exit_time,False,3.6000000000000085,234.00000000000057
WEEKLY_CE,NIFTY23NOV2319800CE,65,2023-11-21T09:30:00+05:30,69.0,2023-11-21T15:15:00+05:30,63.75,universal_exit_time,False,-5.25,-341.25
WEEKLY_CE,NIFTY23NOV2319850CE,65,2023-11-22T09:35:00+05:30,40.1,2023-11-22T11:10:00+05:30,36.95,opposite_signal,False,-3.1499999999999986,-204.74999999999991
WEEKLY_CE,NIFTY23NOV2319800CE,65,2023-11-22T11:20:00+05:30,62.4,2023-11-22T11:30:00+05:30,58.95,opposite_signal,False,-3.4499999999999957,-224.24999999999972
WEEKLY_PE,NIFTY23NOV2319750PE,65,2023-11-22T12:00:00+05:30,39.85,2023-11-22T14:30:00+05:30,22.2,opposite_signal,False,-17.650000000000002,-1147.2500000000002
WEEKLY_CE,NIFTY30NOV2319900CE,65,2023-11-23T09:30:00+05:30,104.85,2023-11-23T09:50:00+05:30,87.5,opposite_signal,False,-17.349999999999994,-1127.7499999999995
WEEKLY_PE,NIFTY30NOV2319800PE,65,2023-11-23T09:45:00+05:30,62.3,2023-11-23T10:00:00+05:30,59.15,opposite_signal,False,-3.1499999999999986,-204.74999999999991
WEEKLY_PE,NIFTY30NOV2319800PE,65,2023-11-23T10:10:00+05:30,63.0,2023-11-23T13:50:00+05:30,59.3,opposite_signal,False,-3.700000000000003,-240.50000000000017
WEEKLY_PE,NIFTY30NOV2319800PE,65,2023-11-23T14:10:00+05:30,63.8,2023-11-23T15:15:00+05:30,62.3,universal_exit_time,False,-1.5,-97.5
WEEKLY_PE,NIFTY30NOV2319800PE,65,2023-11-24T09:30:00+05:30,60.7,2023-11-24T10:45:00+05:30,57.75,opposite_signal,False,-2.950000000000003,-191.75000000000017
WEEKLY_PE,NIFTY30NOV2319800PE,65,2023-11-24T10:50:00+05:30,59.15,2023-11-24T11:40:00+05:30,57.65,opposite_signal,False,-1.5,-97.5
WEEKLY_PE,NIFTY30NOV2319800PE,65,2023-11-24T11:45:00+05:30,58.05,2023-11-24T15:15:00+05:30,64.45,universal_exit_time,False,6.400000000000006,416.00000000000034
WEEKLY_CE,NIFTY30NOV2320000CE,65,2023-11-29T09:30:00+05:30,57.75,2023-11-29T13:45:00+05:30,120.95,profit_target,False,63.2,4108.0
WEEKLY_CE,NIFTY30NOV2320100CE,65,2023-11-29T13:45:00+05:30,48.1,2023-11-29T15:15:00+05:30,62.8,universal_exit_time,False,14.699999999999996,955.4999999999998
WEEKLY_PE,NIFTY07DEC2320100PE,65,2023-11-30T09:30:00+05:30,104.6,2023-11-30T13:50:00+05:30,94.85,opposite_signal,False,-9.75,-633.75
WEEKLY_PE,NIFTY07DEC2320050PE,65,2023-11-30T13:55:00+05:30,80.1,2023-11-30T15:05:00+05:30,74.25,opposite_signal,False,-5.849999999999994,-380.24999999999966
WEEKLY_CE,NIFTY07DEC2320250CE,65,2023-12-01T09:30:00+05:30,137.9,2023-12-01T15:15:00+05:30,152.6,universal_exit_time,False,14.699999999999989,955.4999999999993
WEEKLY_PE,NIFTY07DEC2320550PE,65,2023-12-04T09:40:00+05:30,76.85,2023-12-04T11:05:00+05:30,72.15,opposite_signal,False,-4.699999999999989,-305.49999999999926
WEEKLY_CE,NIFTY07DEC2320650CE,65,2023-12-04T13:15:00+05:30,87.65,2023-12-04T15:15:00+05:30,129.1,universal_exit_time,False,41.44999999999999,2694.249999999999
WEEKLY_CE,NIFTY07DEC2320800CE,65,2023-12-05T09:30:00+05:30,77.6,2023-12-05T15:15:00+05:30,117.85,universal_exit_time,False,40.25,2616.25
WEEKLY_CE,NIFTY07DEC2320950CE,65,2023-12-06T09:30:00+05:30,66.95,2023-12-06T12:35:00+05:30,49.3,opposite_signal,False,-17.650000000000006,-1147.2500000000005
WEEKLY_CE,NIFTY07DEC2320950CE,65,2023-12-06T14:00:00+05:30,52.5,2023-12-06T15:15:00+05:30,52.15,universal_exit_time,False,-0.3500000000000014,-22.750000000000092
WEEKLY_PE,NIFTY14DEC2320850PE,65,2023-12-07T09:30:00+05:30,97.55,2023-12-07T10:50:00+05:30,76.6,opposite_signal,False,-20.950000000000003,-1361.7500000000002
WEEKLY_PE,NIFTY14DEC2320900PE,65,2023-12-07T12:30:00+05:30,104.0,2023-12-07T12:40:00+05:30,97.0,opposite_signal,False,-7.0,-455.0
WEEKLY_CE,NIFTY14DEC2320950CE,65,2023-12-08T09:30:00+05:30,142.4,2023-12-08T11:05:00+05:30,115.0,opposite_signal,False,-27.400000000000006,-1781.0000000000005
WEEKLY_CE,NIFTY14DEC2321000CE,65,2023-12-08T11:35:00+05:30,114.15,2023-12-08T12:05:00+05:30,105.75,opposite_signal,False,-8.400000000000006,-546.0000000000003
WEEKLY_PE,NIFTY14DEC2320900PE,65,2023-12-08T12:45:00+05:30,85.45,2023-12-08T13:15:00+05:30,82.45,opposite_signal,False,-3.0,-195.0
WEEKLY_PE,NIFTY14DEC2320900PE,65,2023-12-08T13:20:00+05:30,86.0,2023-12-08T14:40:00+05:30,68.8,opposite_signal,False,-17.200000000000003,-1118.0000000000002
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-11T09:30:00+05:30,69.25,2023-12-11T09:50:00+05:30,63.7,opposite_signal,False,-5.549999999999997,-360.74999999999983
WEEKLY_CE,NIFTY14DEC2321050CE,65,2023-12-11T10:20:00+05:30,98.2,2023-12-11T10:35:00+05:30,76.4,opposite_signal,False,-21.799999999999997,-1416.9999999999998
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-11T10:40:00+05:30,77.45,2023-12-11T11:05:00+05:30,59.75,opposite_signal,False,-17.700000000000003,-1150.5000000000002
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-11T11:35:00+05:30,69.45,2023-12-11T11:45:00+05:30,67.0,opposite_signal,False,-2.450000000000003,-159.25000000000017
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-11T11:50:00+05:30,76.0,2023-12-11T12:10:00+05:30,67.05,opposite_signal,False,-8.950000000000003,-581.7500000000002
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-11T12:15:00+05:30,69.95,2023-12-11T13:15:00+05:30,66.0,opposite_signal,False,-3.950000000000003,-256.75000000000017
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-11T13:50:00+05:30,69.15,2023-12-11T14:05:00+05:30,59.75,opposite_signal,False,-9.400000000000006,-611.0000000000003
WEEKLY_CE,NIFTY14DEC2321050CE,65,2023-12-12T09:30:00+05:30,87.1,2023-12-12T10:20:00+05:30,61.5,opposite_signal,False,-25.599999999999994,-1663.9999999999995
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-12T10:15:00+05:30,61.35,2023-12-12T10:30:00+05:30,51.85,opposite_signal,False,-9.5,-617.5
WEEKLY_CE,NIFTY14DEC2321050CE,65,2023-12-12T10:45:00+05:30,72.1,2023-12-12T11:20:00+05:30,67.6,opposite_signal,False,-4.5,-292.5
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-12T12:50:00+05:30,63.3,2023-12-12T13:30:00+05:30,58.8,opposite_signal,False,-4.5,-292.5
WEEKLY_PE,NIFTY14DEC2320950PE,65,2023-12-12T13:55:00+05:30,65.25,2023-12-12T14:05:00+05:30,60.95,opposite_signal,False,-4.299999999999997,-279.49999999999983
WEEKLY_PE,NIFTY14DEC2320900PE,65,2023-12-12T14:10:00+05:30,48.1,2023-12-12T15:15:00+05:30,58.15,universal_exit_time,False,10.049999999999997,653.2499999999998
WEEKLY_PE,NIFTY14DEC2320800PE,65,2023-12-13T09:55:00+05:30,41.65,2023-12-13T10:10:00+05:30,35.05,opposite_signal,False,-6.600000000000001,-429.0000000000001
WEEKLY_PE,NIFTY14DEC2320800PE,65,2023-12-13T10:15:00+05:30,38.3,2023-12-13T11:05:00+05:30,34.25,opposite_signal,False,-4.049999999999997,-263.24999999999983
WEEKLY_PE,NIFTY14DEC2320800PE,65,2023-12-13T11:15:00+05:30,41.0,2023-12-13T13:00:00+05:30,32.8,opposite_signal,False,-8.200000000000003,-533.0000000000002
WEEKLY_PE,NIFTY14DEC2320800PE,65,2023-12-13T13:05:00+05:30,35.55,2023-12-13T13:40:00+05:30,23.55,opposite_signal,False,-11.999999999999996,-779.9999999999998
WEEKLY_CE,NIFTY21DEC2321200CE,65,2023-12-14T09:45:00+05:30,119.5,2023-12-14T10:40:00+05:30,111.35,opposite_signal,False,-8.150000000000006,-529.7500000000003
WEEKLY_CE,NIFTY21DEC2321200CE,65,2023-12-14T10:45:00+05:30,119.9,2023-12-14T15:15:00+05:30,159.25,universal_exit_time,False,39.349999999999994,2557.7499999999995
WEEKLY_CE,NIFTY21DEC2321300CE,65,2023-12-15T09:30:00+05:30,132.5,2023-12-15T15:10:00+05:30,265.25,profit_target,False,132.75,8628.75
